Date,Open,High,Low,Close,Adj Close,Volume,News,Tomorrow,Target
2011-08-30,25.73,26.43,25.700001,26.23,26.23,57341400,,26.4849995,0.0161135235734986
2011-08-31,26.290001,26.709999,26.26,26.6,26.6,59300800,"To Garner Good Will, AT&T Plans to Bring Back Jobs Outsourced Abroad : AT&T, its $39 billion deal to buy T-Mobile USA under pressure from multiple fronts, is now seeking to promote one benefit of the blockbuster deal: jobs.     The company plans to announce on Wednesday that it will bring back 5,000 call-center jobs ...",26.535,0.001887879967677586
2011-09-01,26.459999,26.860001,26.209999,26.209999,26.209999,60510800,,25.83,-0.026568682871679017
2011-09-02,25.780001,26.0,25.66,25.799999,25.799999,43894400,"Spare Times: For Children, for Sept. 2-8 : A selected listing of events for, by and about children in New York.",25.3500005,-0.018583023615950323
2011-09-06,25.200001,25.59,25.110001,25.51,25.51,54929300,,25.785,0.017159743251287107
2011-09-07,25.690001,26.0,25.57,26.0,26.0,41961000,"Yahoo Chief Fired After Short Tenure : SAN FRANCISCO -- Carol A. Bartz, Yahoo's chief executive, was fired Tuesday, ending a rocky two-year tenure in which she tried to revitalize the online media company.     She went out with the same outspoken style she used while running the compan...",26.3050005,0.02016678301337982
2011-09-08,26.0,26.66,25.950001,26.219999,26.219999,65811900,"Tip Of The Week : If that Web page you are looking at in Internet Explorer 9 does not look quite right with menus and other elements out of place, it may be because the site was created before this latest version of Microsoft's browser was released.      Luckily, I...",25.84,-0.017677266343332665
2011-09-09,26.0,26.18,25.5,25.74,25.74,64529200,,25.6,-0.009287925696594312
2011-09-12,25.440001,25.93,25.27,25.889999,25.889999,55046100,,26.0,0.015625
2011-09-13,25.92,26.190001,25.809999,26.040001,26.040001,48792300,"Microsoft, Behind in Mobile, Tries to Woo App Developers With Windows 8 : Microsoft is hoping that efforts to make its new operating system more friendly for developers will work to its advantage.Friending Yahoo May Make Sense : Yahoo’s advertising edge may make it a worthwhile acquisition for Facebook.",26.344999,0.013269192307692412
2011-09-14,26.17,26.799999,25.889999,26.5,26.5,66739200,,26.67,0.012336345125691706
2011-09-15,26.73,27.030001,26.309999,26.99,26.99,67808300,"AOL, Yahoo and Microsoft Reportedly in Ad Deal : The three major technology companies have traditionally competed for digital advertising revenue, but they will now sell ads for one another.Old Software On New Systems : Q.     I need to upgrade my old PC laptop, but the model I want comes with the 64-bit version of Windows 7 pre-installed. Will my older programs still run on the new computer?  ",27.049999999999997,0.01424821897262829
2011-09-16,27.049999,27.27,26.83,27.120001,27.120001,89681500,,26.9549995,-0.003512033271718895
2011-09-19,26.799999,27.309999,26.6,27.209999,27.209999,52324900,"Anticipation For iPhone 5 : We're just weeks away from the announcement of the new Apple iPhone 5, according to an Apple employee who asked not to be named because he was not allowed to speak publicly for the company.     As the excitement for Apple's latest product revs up,...",27.215,0.009645724534329991
2011-09-20,27.309999,27.5,26.93,26.98,26.98,49211900,"Moving On, but Running on First Gear : The video combat game Gears of War 3, the final entry of the hugely popular Gears trilogy, is about to be released.A New Album by Mick Jagger and Friends : Releases of note include “SuperHeavy,” which brings Mick Jagger, Joss Stone and Damian Marley together, and “Where Are the Arms,” by the new-music composer and singer Gabriel Kahane.",26.514999000000003,-0.025721146426602837
2011-09-21,27.049999,27.059999,25.969999,25.99,25.99,72750700,,25.125,-0.05242312096636337
2011-09-22,25.299999,25.65,24.6,25.059999,25.059999,96278300,"Lobbyists Line Up to Sway Special Committee : The panel’s 12 members weighing $1.2 trillion in debt reductions are suddenly among the most popular people in Washington. If the panel fails, the cuts will be automatic.Want More Information? Just Scan Me : QR codes, which are scanned by smartphones, are packed with data about products and people.",24.9200005,-0.008159184079601922
2011-09-23,24.9,25.15,24.690001,25.059999,25.059999,64768100,"Chief Sells $25 Million In Shares of Jefferies : The chief executive of a Wall Street investment bank sold a large stake in his company to pay off a personal debt on Thursday, a move that frightened its shareholders during an already scary day in the markets.     Richard B. Handler, the head of ...Facebook as Tastemaker : Facebook is where you go to see what your friends are up to. Now it wants to be a force that shapes what you watch, hear, read and buy.Spare Times: For Children, for Sept. 23-30 : A selected guide to events for, by and about children and teenagers in New York.",25.125,0.008226304008300378
2011-09-26,25.190001,25.52,24.73,25.440001,25.440001,51057600,,25.6850005,0.022288577114427888
2011-09-27,25.66,25.92,25.450001,25.67,25.67,55620700,,25.9400005,0.009927973332139794
2011-09-28,25.93,26.370001,25.51,25.58,25.58,60736200,,25.630000000000003,-0.011950674403417905
2011-09-29,25.98,26.17,25.09,25.450001,25.450001,63407300,"Italian Software Maker Contests Microsoft's Purchase of Skype : Messagenet wants Microsoft to remove the Internet phone service from its ubiquitous Windows Office platform before European approval of the deal.Tip Of The Week : Live hyperlinks are great for whisking you to the Web in a hurry, but addresses formatted as regular text still require cutting and pasting into the browser to get you to the page. If you use Mozilla Firefox or Google's Chrome browser, you can sav...Keeping Your PC Safe From Hackers : Q.     Does antivirus software protect my PC from hackers?    An Overlooked Way to Create Jobs : Eliminating the United States trade imbalance would create millions of jobs at no cost to the budget.All Aboard: Google Bus Seeks Start-Up Ideas : A bus branded with the Google logo will be traveling across Egypt, scouting for the next generation of technology entrepreneurs.",25.1899995,-0.017167401482637623
2011-09-30,25.200001,25.5,24.879999,24.889999,24.889999,54060500,"Nokia to Eliminate 3,500 More Jobs : An unexpected announcement was the second wave of cuts this year from the Finnish cellphone maker Nokia, a former global market leader.",24.93,-0.010321536528811737
2011-10-03,24.719999,25.34,24.52,24.530001,24.530001,64592500,,24.8249995,-0.004211813076614446
2011-10-04,24.299999,25.389999,24.26,25.34,25.34,83485400,"Yahoo and ABC News Team Up for Online Reports, Adding a Touch of Star Power : 10:41 p.m. | Updated      Fifteen years ago, the journalists at NBC News teamed up with the software wizards at Microsoft to create MSNBC.com, and it zoomed to the top tier of all the news sites on what was then the brand new World Wide Web.  Questions Arise Over Yahoo's Value as Buyers Weigh Bids : The chief executive of the Chinese Internet company Alibaba, Jack Ma, has breathed new life into the potential bidding for Yahoo, telling a Stanford University audience that he was ''very interested'' in the company.     With Mr. Ma's apparent ent...Navigating the Net Wisely in a Health Crisis : &#8220;The Web-Savvy Patient,&#8221; a book co-written by a cancer patient, is a guide to using the Web to one&#8217;s advantage, and avoiding its potential pitfalls.Yahoo Has a Crowd, Wants a Voice : Yahoo built its huge audience for news largely by aggregating articles from other sources, but the company is now pushing for more original material.",25.66,0.03363546895539704
2011-10-05,25.42,26.16,25.16,25.889999,25.889999,94061300,,26.0500005,0.015198772408417716
2011-10-06,25.9,26.4,25.700001,26.34,26.34,55111400,"DealBook Online : SUBPRIME CARDS  Two contrasting images of Capital One -- subprime credit card company or benevolent bank -- were presented Wednesday at a Federal Reserve hearing on its planned acquisition of ING Direct USA. To hear consumer advocates tell it, Cap...A Tough Balancing Act Remains Ahead for Apple : Apple’s executives will have to figure out how to follow the lessons Steven P. Jobs imparted prior to his death without being trapped by his legacy and unable to adapt to future changes.",26.355000500000003,0.011708253134198765
2011-10-07,26.34,26.51,26.200001,26.25,26.25,52741600,"Moving On, Minus Its Genius; Bringing the Apple Magic to Television Remains an Alluring Challenge : Apple could try to remake TV technology next as it embarks on its future without its resident genius, Steven P. Jobs, who died Wednesday.Defending Life’s Work With Words of a Tyrant : In Steve Jobs’s efforts to reshape the high-tech industry, he gained a reputation for making often cutting comments about competitors and to his own staff.In Normandy, the Charm of a Petite Folie : A small Louis XIII-style chateau, built in 1663 as a hunting lodge, now is used as a family retreat.The Man Who Inspired Jobs : In many ways, Apple’s co-founder emulated Polaroid’s Edwin Land, the inventor of instant photography.Spare Times: For Children, for Oct. 7-13 : A selected guide to events for, by and about children, teenagers and families.",26.719999,0.013849307269032218
2011-10-10,26.58,26.969999,26.469999,26.940001,26.940001,41815300,,26.8949995,0.006549420155292696
2011-10-11,26.860001,27.07,26.719999,27.0,27.0,38826200,"Marketers Work Around the Gore to Reach a Zombie Show’s Audience : Bing came up with some novel ways to associate its brand with “The Walking Dead,” a show whose premise makes product placement a challenge.The Year of Peril and Promise in Energy Production : Natural and manmade upheavals are likely to affect patterns of energy supply and consumption for decades.",27.104999499999998,0.007808142922627548
2011-10-12,27.18,27.309999,26.9,26.959999,26.959999,52489800,F.C.C. Expanding Efforts to Connect More Americans to Broadband : The government planned a new initiative to increase computer literacy in disadvantaged communities and support broadband access in those areas.,26.910001,-0.007194189396682926
2011-10-13,26.76,27.200001,26.620001,27.18,27.18,43823500,,27.259999999999998,0.013006279709911528
2011-10-14,27.309999,27.5,27.02,27.27,27.27,50947700,"Spare Times: For Children, for Oct. 14-20 : A selected guide to events for, by and about children, teenagers and families.",27.135,-0.004585473220836245
2011-10-17,27.110001,27.42,26.85,26.98,26.98,39453300,,27.0999995,-0.0012898654873779725
2011-10-18,26.940001,27.4,26.799999,27.309999,27.309999,52487900,,27.239999500000003,0.005166051755831402
2011-10-19,27.370001,27.469999,27.01,27.129999,27.129999,42880000,"Yahoo Profit Falls 26%, but Its Media Sites Draw More Views : Revenue, which excludes fees paid to partner Web sites, was $1.07 billion, compared with $1.12 billion last year.Chasing Opportunity in an Age of Upheaval : Wealthy investors fall into three categories right now: the bargain hunters, the natural resource crowd and the bettors.",26.869999999999997,-0.013582948120098415
2011-10-20,27.26,27.34,26.4,27.040001,27.040001,76300200,,26.994999999999997,0.004652028284331866
2011-10-21,27.15,27.190001,26.799999,27.16,27.16,76620600,"Microsoft Posts Gain Despite Soft PC Sales : The company’s results reflect weak growth in PC sales due to a lack of spending on information technology in an uncertain economy.Results Beat Expectations at Ericsson and Nokia : The two struggling Scandinavian technology companies benefited from growing sales in developing markets.Negative Exposure for Kodak : The company, suffering from the decline of film photography, is pressing an inkjet printer line that risks being a lurch “from one buggy whip business to another.”Spare Times: For Children, for Oct. 21-27 : A selected guide to events for, by and about children, teenagers and families in New York.",27.220000499999998,0.008334895350990967
2011-10-24,27.059999,27.4,27.040001,27.190001,27.190001,56897800,"Tech Giants Sizing Up Yahoo Bid : As a host of potential bidders circle Yahoo, several of Silicon Valley's biggest companies are considering whether to jump into the fray themselves.     Microsoft and Google are both weighing whether to participate in the bidding. Each has its own...Palestinian Bid for Full Unesco Membership Imperils American Financing : American legislation dating back more than 15 years mandates a cutoff of financing to any United Nations agency that accepts the Palestinians as a full member.",26.974999500000003,-0.00900077132621635
2011-10-25,27.08,27.23,26.719999,26.809999,26.809999,53554600,,26.5799995,-0.014643188408585583
2011-10-26,27.030001,27.059999,26.1,26.59,26.59,63029900,"I.B.M. Names Virginia Rometty as New Chief Executive : The selection of Ms. Rometty, a senior vice president at I.B.M., will make her one of the highest-profile women executives in corporate America.",27.025,0.016741930337508037
2011-10-27,27.129999,27.4,26.65,27.25,27.25,74512400,,26.990001,-0.0012950601295096398
2011-10-28,27.139999,27.190001,26.790001,26.98,26.98,57712100,"As It Loses Executives, Yahoo Seeks a Deal : 7:55 p.m. | Updated      Yahoo's to-do list keeps getting longer.    In a Switch, H.P. Chief Will Keep the PC Group : Meg Whitman announced that Hewlett-Packard would retain its PC division, citing “a lot of opportunity.”Dropbox Bids to Find Entry in Businesses : Dropbox, the file-sharing service, is hoping to appease information technology departments by introducing a new service.Spare Times: For Children for Oct. 28-Nov. 3 : A selected guide to events for, by and about children, teenagers and families in New York, including Halloween events.",26.8100005,-0.00666915499558518
2011-10-31,26.76,27.0,26.620001,26.629999,26.629999,46799000,"Studied: The Dropout vs. the Graduate : Readers respond to a Sunday Review essay about dropouts, entrepreneurs and the value of a college education.",26.090000500000002,-0.026855650375687157
2011-11-01,26.190001,26.32,25.860001,25.99,25.99,61182600,,25.950001,-0.005366021361325801
2011-11-02,26.1,26.200001,25.700001,26.01,26.01,53533100,,26.285,0.012909402200023123
2011-11-03,26.24,26.59,25.98,26.530001,26.530001,65836100,,26.2,-0.0032337835267263193
2011-11-04,26.379999,26.4,26.0,26.25,26.25,36549200,"TPG Capital Is Said to Be in Yahoo Talks : The private equity firm TPG Capital has signed a nondisclosure agreement with Yahoo, making it one of the first potential suitors to begin formal due diligence work on the company, which is weighing a sale, people briefed on the matter told DealBo...Google Tries To Improve Timeliness Of Searches : SAN FRANCISCO - Acknowledging that some searches were giving people stale results, Google revised its methods on Thursday to make the answers timelier. It is one of the biggest tweaks to Google's search algorithm, affecting about 35 percent of all...",26.474999500000003,0.010496164122137497
2011-11-07,26.209999,26.82,26.129999,26.799999,26.799999,42589700,"Monsoon Season Threatens Cloud : Thailand is under water, and as a result, some Internet companies could be facing problems.      Flooding in the country has now shuttered more than 1,000 factories - some of which make computer hard drives. The government has warned that waters c...A Single ID For the Web : Assume your computer, your cellphone and your iPad are all insecure, subject to hackers. All three of them working together to protect your information -- would that be better?     It would, according to OneID, a start-up company in San Jose, Cali...",26.945000999999998,0.017752653781919703
2011-11-08,27.01,27.200001,26.690001,27.16,27.16,47822500,,26.404999500000002,-0.020040878825723363
2011-11-09,26.59,26.75,26.059999,26.200001,26.200001,62950900,"DealBook Online : THE LONG BET David Einhorn, below, is nothing if not a contrarian. He called out Lehman Brothers for its accounting, has taken Microsoft's chief executive to task and bet against Green Mountain Coffee Roasters.      Now, he is going long on govern...F.C.C. Push to Expand Net Access Gains Help : The Federal Communications Commission is hoping to close the digital divide by developing cheap high-speed Internet access for low-income households.",26.3100005,-0.003597765642828432
2011-11-10,26.469999,26.5,26.120001,26.280001,26.280001,32514400,"CNBC ‘Your Money, Your Vote’ Republican Presidential Debate : The following is a transcript of the CNBC “Your Money, Your Vote” Republican presidential debate at Oakland University in Auburn Hills, Mich, as provided by Federal News Service",26.825,0.0195742869712221
2011-11-11,26.58,27.08,26.57,26.91,26.91,37903000,,26.825,0.0
2011-11-14,26.879999,27.0,26.65,26.76,26.76,34199200,"Nokia Chief Looks For a Turnaround In Smartphones : The challenge Nokia faces in the smartphone market was grimly detailed last week. In the third quarter, according to IDC, Nokia's worldwide smartphone sales fell 37 percent to 16.8 million phones from 26.5 million a year ago.     Nokia's retreat c...New From Japan: Robotic Guide Dog : Guide dogs for the blind could soon be out of a job.     NSK, a Japanese company, is hard at work on a robotic  dog that can roll across floors, climb stairs and assist those with limited or no sight. The robots, which can be seen in the video abo...Google’s Lab of Wildest Dreams : At Google X, a clandestine lab that many employees do not know exists, engineers and robotics experts are tackling a list of 100 shoot-for-the-stars ideas that eventually might not seem so far-fetched.Well Qualified, but Facing Uphill Fight : An economist with strong European credentials and familiarity with Europe’s power brokers, he is widely seen as the right man for the job.",26.6700005,-0.005778173345759474
2011-11-15,26.559999,26.940001,26.4,26.74,26.74,43874200,"Lawyer for N.F.L. in Lockout Joins Players in N.B.A. Fight : David Boies is joining with his former adversary Jeffrey Kessler, who represented the N.F.L. Players Association and counsels the N.B.A. Players Association as well.Farewell to the Business Center : Hotels across the price spectrum are increasingly shrinking their business centers or transforming them from quiet work spaces to lounge and meeting areas.",26.2750005,-0.014810648391251457
2011-11-16,26.469999,26.51,26.040001,26.07,26.07,53262800,,25.740001,-0.020361541001683414
2011-11-17,26.01,26.040001,25.440001,25.540001,25.540001,70977500,"Winding Down Windows XP : Q.     What will Microsoft's ''end of support'' for Windows XP actually mean for users?  Gingrich on Defensive Over Freddie Mac Fees : Newt Gingrich received $1.6 million to $1.8 million from Freddie Mac for providing strategic advice, Bloomberg News reported.",25.325,-0.016122804346433428
2011-11-18,25.48,25.5,25.15,25.299999,25.299999,47626200,"Gingrich Faces More Scrutiny Over Corporate Clients : Newt Gingrich’s work for health care companies has raised questions about the intersection of the Republican candidate’s consultancies and policy positions.Spare Times: For Children for Nov. 18-24 : A selected guide to events for, by and about children, teenagers and families in New York.",25.075,-0.009871668311944748
2011-11-21,25.24,25.25,24.9,25.0,25.0,61882500,,24.8049995,-0.010767716849451547
2011-11-22,24.889999,24.959999,24.65,24.790001,24.790001,49204500,"Separating You and Me? 4.74 Degrees : Scientists at Facebook and the University of Milan reported on Monday that the average number of acquaintances separating any two people in the world is not six but 4.74.Hewlett’s Profit Falls 91%, but It Beats Expectations : After a tumultuous 16 months, Meg Whitman, the new chief executive of the technology company, said it would rebuild, focusing on development of its existing businesses.",24.630000000000003,-0.007055009212961205
2011-11-23,24.610001,24.790001,24.469999,24.469999,24.469999,49099700,,24.4849995,-0.0058871498172961
2011-11-25,24.379999,24.67,24.299999,24.299999,24.299999,26164600,"Friday’s Deals May Not Be the Best : For many products, the lowest prices tend to come at other times of the year, despite all the ads that suggest otherwise.Spare Times: For Children, for Nov. 25-Dec. 1 : A selected guide to events for, by and about children, teenagers and families.",24.83,0.01409028005085311
2011-11-28,24.940001,24.969999,24.690001,24.870001,24.870001,46766700,"Small Consultants Work With Google : Earlier this week we published an article about Google Apps, and Google's struggle to displace Microsoft Office and Sharepoint inside large corporations. While Google has worked without a large consulting partner, it should be said that several sm...Chinese Exports Show Trouble for Asian Economies : Asian nations like Japan and South Korea are a crucial part of China’s supply chain, but they are increasingly dependent on Chinese export demand.",24.895000500000002,0.0026178211840517385
2011-11-29,24.82,25.040001,24.75,24.84,24.84,40917100,,25.3649995,0.018879252482842723
2011-11-30,25.370001,25.59,25.139999,25.58,25.58,81350900,"A Proposal for E.U.-Wide Data Protection Regulation : The vice president of the European Commission said that unnecessary hurdles because of dated rules were costing companies €2.3 billion, or $3.1 billion, a year.The Year’s Notable Cookbooks : The Dining staff highlights some favorites from 2011.",25.415,0.0019712399363540634
2011-12-01,25.559999,25.629999,25.200001,25.280001,25.280001,48545400,"Squeezing More Life From an Old Laptop : Q.     I plan to put Ubuntu Linux on an old Windows XP laptop to get a few more years out of it, but where can I get new programs to run on it?  Yahoo Is Said to Be Weighing the Sale of Only a Minority Stake : 11:58 p.m. | Updated      Yahoo's directors are leaning toward selling a minority stake in the company to an investor group instead of selling the business outright, after a meeting of the company's board on Wednesday, according to people briefed ...",25.3900005,-0.0009836513869762031
2011-12-02,25.59,25.620001,25.16,25.219999,25.219999,52293800,,25.6499995,0.010240212480499888
2011-12-05,25.780001,25.799999,25.5,25.700001,25.700001,56818400,"Building TVs as Smart As the Family Dog : TELEVISION, and, for that matter, a whole lot of other devices, including cellphones and cars, are about to get more perceptive.     On Tuesday, millions of Microsoft Xbox users will be able to download an update to their game console that will en...Google Chairman Gets a Chance to Make His Case in Europe : Eric E. Schmidt, the executive chairman of Google, is expected to meet with Europe’s top antitrust enforcer to try to discuss a case that could prove damaging to the company.Researchers Find A Hole in Skype : Remember when a prankster could make himself a general nuisance by calling your home phone and quickly hanging up?     The equivalent of a prank call on Skype, the popular voice-over-Internet-Protocol service, can be much more than a nuisance. If ...Inside the Times : International     IN 2010, A RECORD RISE  ",25.740001,0.003508830477755076
2011-12-06,25.809999,25.870001,25.610001,25.66,25.66,46175300,,25.55,-0.007381545944772805
2011-12-07,25.67,25.76,25.34,25.6,25.6,62667000,"Limited Choices for Yahoo, Each One With Its Own Risks : Yahoo shareholders should brace themselves again for disappointment. While the board is seeking a deal for the company, Yahoo faces limited options - all with significant downsides and risks.     The cleanest transaction would be for the Yahoo boa...A New Weapon for Electronics Shoppers : A Web site and app for mobile devices mines transactions to determine the best price on electronics, and when to buy them.A New Secret Weapon for Electronics Shoppers : A Web site and app for mobile devices mines transactions to determine the best price on electronics, and when to buy them.Gadgets to Outfit Everyone : Here’s how you can help make sure those who are lacking the basics, like a smartphone or a laptop, are well dressed for the digital age.Gadgets to Outfit Everyone : Here’s how you can help make sure those who are lacking the basics, like a smartphone or a laptop, are well dressed for the digital age.The Robin Hood Tax : The so-called Robin Hood tax — a tiny levy on trades in the financial markets that would take money from the banks and give it to the world’s poor — has attracted an array of influential champions.Video Games for All Tastes and Attention Spans : Whether they prefer Angry Birds, FarmVille or Sims Social, it seems that almost everyone plays some kind of electronic game.Video Games for All Tastes and Attention Spans : Whether they prefer Angry Birds, FarmVille or Sims Social, it seems that almost everyone plays some kind of electronic game.",25.545,-0.00019569471624258927
2011-12-08,25.48,25.719999,25.370001,25.4,25.4,60522200,"Tip of The Week : That column full of buttons (officially known as the Navigation Pane) on the left side of the Microsoft Outlook 2007 and 2010 window makes it easy to jump around among Mail, Contacts, Calendar and the other parts of the program. You are not stuck ...Phones Get Game Power in the Cloud : The Silicon Valley start-up OnLive is introducing software to bring the power of its game service to mobile devices via so-called cloud computing.",25.6850005,0.005480544137796084
2011-12-09,25.52,25.870001,25.5,25.700001,25.700001,53788500,"Clinton Urges Countries Not to Stifle Online Voices : In The Hague, Secretary of State Hillary Rodham Clinton said restrictions threatened basic freedoms and human rights and also international commerce and the free flow of information.Spare Times: For Children, for Dec. 9-15 : A selected guide to events for, by and about children, teenagers and families in New York.",25.4300005,-0.009927973332140017
2011-12-12,25.41,25.57,25.290001,25.51,25.51,38945900,,25.875,0.017498996903283714
2011-12-13,25.75,26.1,25.65,25.76,25.76,54581100,,25.715000500000002,-0.006183555555555498
2011-12-14,25.719999,25.860001,25.57,25.59,25.59,47926400,,25.71,-0.00019445848348320638
2011-12-15,25.719999,25.879999,25.540001,25.559999,25.559999,46213900,I.B.M. Settles Antitrust Case With E.U. : Antitrust regulators accepted concessions from the computing giant that will modify how it provides technical information and spare parts to rivals.,25.8999995,0.007390101127965787
2011-12-16,25.67,26.17,25.629999,26.0,26.0,101408100,"Spare Times: For Children for Dec. 16-22 : A selected guide to events for, by and about children, teenagers and families in New York.",25.79,-0.0042470850240750035
2011-12-19,26.02,26.120001,25.459999,25.530001,25.530001,52258300,,25.9549995,0.006397809228383178
2011-12-20,25.860001,26.1,25.809999,26.030001,26.030001,60767600,"U.S. Backs Apple In Patent Ruling That Hits Google : A federal agency ruled on Monday that a set of important features commonly found in smartphones are protected by an Apple patent, a decision that could force changes in how Google's Android phones function.     The ruling, by the United States Int...U.S. Backs Apple in Patent Ruling That Hits Google : The maker of the iPhone won a battle against Google on Monday in a struggle for global cellphone supremacy.",25.815001,-0.005393893380733816
2011-12-21,26.01,26.190001,25.440001,25.76,25.76,64132500,,25.6700005,-0.005616908556385414
2011-12-22,25.82,25.860001,25.48,25.809999,25.809999,35794100,"Activating Windows Update : Q. Where do I check to make sure Windows 7 is set to automatically download and install all the new software updates from Microsoft?      A. You can check your settings by going to the Start menu to Control Panel, clicking on System and Security a...Finding Success in a Lifelong Passion for Fighting Monopolies : Albert A. Foer, the president of the American Antitrust Institute, was enjoying a restful Sunday last March when news broke that AT&T was seeking to buy T-Mobile USA.     Dismayed by the possible blockbuster cellphone merger, Mr. Foer rushed to th...A New Location in the New Year for Breakingviews : After the end of the year, the column will appear in the DealBook section of the Web site and in the print editions of The International Herald Tribune.Jacob Goldman, Founder of Xerox Lab, Dies at 90 : Mr. Goldman, a physicist, persuaded Xerox to build a research center in Palo Alto, Calif., where significant computing technologies were invented.Best iPhone Apps of 2011 : A handful of noteworthy apps for the iPhone were introduced this year.",25.8850005,0.008375535481582874
2011-12-23,25.91,26.040001,25.73,26.030001,26.030001,23205800,"Fighting to Hold On to a Gift From Santa : Naomi Daniella Jean-Pierre wrote a letter in 1995 seeking help for her mother, Nadia Charles, who was taking care of seven children, and City Hall answered, with an apartment.Jacob Goldman, a Father Of Computing, Dies at 90 : Jacob E. Goldman, a physicist who as Xerox's chief scientist founded the company's vaunted Palo Alto Research Center, which invented the modern personal computer, died on Tuesday in Westport, Conn. He was 90.     The cause was congestive heart fai...Spare Times: For Children, for Dec. 23-29 : A selected guide to events for, by and about children, teenagers and families.",26.034999499999998,0.005794823144778194
2011-12-27,25.959999,26.139999,25.93,26.040001,26.040001,21287200,,25.955,-0.003072767487473871
2011-12-28,26.110001,26.15,25.76,25.82,25.82,29822500,,25.955,0.0
2011-12-29,25.950001,26.049999,25.860001,26.02,26.02,22616900,"Finding a Port With Power : Q.     I recently bought a high-end film scanner to convert my 35mm negatives to digital files. The scanner's instructions demand it be plugged into one of the USB ports on the back of my Windows computer; a port on the front side or using a USB h...Despite RIM Takeover Talk, Hurdles Would Be High : OTTAWA - For beleaguered investors in Research in Motion, the drastic collapse of the company's share price through 2011 eventually became a cause for optimism. In December, shares of the BlackBerry maker spiked on reports that several technology ...Award Time for Ideas That Shine : The Pogie Awards are given to the best tech ideas of the year, even if the products aren’t that hot. And the winners are. ...",26.0150005,0.0023117125794644977
2011-12-30,26.0,26.120001,25.91,25.959999,25.959999,27395700,,26.674999,0.025369920711706406
2012-01-03,26.549999,26.959999,26.389999,26.77,26.77,64731500,,27.125,0.01686976633063786
2012-01-04,26.82,27.469999,26.780001,27.4,27.4,80516100,,27.5100005,0.014193566820276615
2012-01-05,27.379999,27.73,27.290001,27.68,27.68,56081400,,27.860000999999997,0.01272266425440427
2012-01-06,27.530001,28.190001,27.530001,28.110001,28.110001,99455500,"Spare Times: For Children, for Jan. 6-12 : A selected guide to events for, by and about children, teenagers and families in New York.",27.9099995,0.0017946338192882383
2012-01-09,28.049999,28.1,27.719999,27.74,27.74,59706800,,27.95,0.001433196012776694
2012-01-10,27.93,28.15,27.75,27.84,27.84,60014400,"Intel Pushes MacBook Air-Like Notebooks, but for Windows : LAS VEGAS - Last year, Intel began talking about a new category of superthin notebook computers called the Ultrabook. At this year's International Consumer Electronics Show, the company, the world's biggest maker of computer chips, made it clear t...",27.6750005,-0.009838980322003588
2012-01-11,27.43,27.98,27.370001,27.719999,27.719999,65582400,,27.835,0.005781372975946386
2012-01-12,27.870001,28.02,27.65,28.0,28.0,49370800,,28.020000500000002,0.006646326567271377
2012-01-13,27.93,28.25,27.790001,28.25,28.25,60196100,"Foxconn Resolves a Dispute With Some Workers in China : More than 100 workers had protested on the roof of a three-story building at the company's factory in Wuhan, China, with several threatening to commit suicide if their demands were not met.Spare Times: For Children, for Jan. 13-19 : A selected guide to events for, by and about children, teenagers and families in New York.",28.41,0.01391861145755513
2012-01-17,28.4,28.65,28.17,28.26,28.26,72395300,"Analysts Fault Additions to RIM PlayBook Tablet : RIM’s continued inability to make the PlayBook work directly with its global network creates difficulties for corporations and consumers.Learning to Be Lean : As one of the many outgrowths of the sweeping federal health care law, health insurers and employers must now pay the cost of screening children for obesity and providing them with appropriate counseling.      With about one in three children in t...",28.1849995,-0.007919764167546695
2012-01-18,28.309999,28.4,27.969999,28.23,28.23,64860600,,28.235000999999997,0.0017740465100948288
2012-01-19,28.16,28.440001,28.030001,28.120001,28.120001,74053500,"Q&A: Tip of The Week : Do you have a bunch of programs open on a PC or Mac and want to switch around between them without fumbling for the mouse? On a Windows system, just hold down the Alt key while pressing the Tab key to see a box showing your open windows and applic...Nine Things You Didn’t Know About Twitter : The social media service already seems simple, but it has many features and widgets to make it even easier to use.",29.244999999999997,0.035771169266117564
2012-01-20,28.82,29.74,28.75,29.709999,29.709999,165902900,,29.6500005,0.01384853821166021
2012-01-23,29.549999,29.950001,29.35,29.73,29.73,76078100,,29.375,-0.009274890231452115
2012-01-24,29.469999,29.57,29.18,29.34,29.34,51703300,Europe Weighs Tough Law on Online Privacy : A proposed law in Europe would compel Web sites to obtain consent when collecting personal data and to delete that data forever at the consumer’s request.,29.36,-0.0005106382978723456
2012-01-25,29.07,29.65,29.07,29.559999,29.559999,59231700,,29.5500005,0.006471406675749414
2012-01-26,29.610001,29.700001,29.4,29.5,29.5,49102800,"Build Up Your Phone&#8217;s Defenses Against Hackers : As cellphones become more like computers, they are attracting hackers who can listen to calls or steal information. But there are ways to bolster a phone’s defenses.",29.3500005,-0.006768189394785296
2012-01-27,29.450001,29.530001,29.17,29.23,29.23,44187700,"One-Billion-Euro Loss and a Silver Lining for Nokia : Nokia said it lost almost 1.1 billion euros ($1.4 billion) in the fourth quarter, compared with a profit of 745 million euros a year earlier.Spare Times: For Children, for Jan. 27-Feb. 2 : A selected guide to events for, by and about children, teenagers and adults.",29.2250005,-0.004258943709387619
